2025-11-19 17:05:00.770 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:17:46.266 | WARNING  | yaml_check.views:validate_yaml:89 | 未能找到 key 的行号: hardware.machines.id: 1
2025-11-20 10:17:46.267 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 10:17:46.267 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.11927485466003418
2025-11-20 10:17:46.848 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:17:46.958 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:17:46.958 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:17:46.958 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:17:46.963 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:17:46.964 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:17:46.965 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:17:46.965 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:17:46.966 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:17:46.967 | WARNING  | yaml_check.line_finder:find_key_line_number:139 | 未找到 key 路径: hardware.machines.id: 1
2025-11-20 10:17:46.967 | WARNING  | yaml_check.views:validate_yaml:89 | 未能找到 key 的行号: hardware.machines.id: 1
2025-11-20 10:17:46.967 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 10:17:46.968 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.11948299407958984
2025-11-20 10:17:48.024 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:17:48.180 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:17:48.180 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:17:48.180 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:17:48.184 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:17:48.185 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:17:48.185 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:17:48.186 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:17:48.186 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:17:48.187 | WARNING  | yaml_check.line_finder:find_key_line_number:139 | 未找到 key 路径: hardware.machines.id: 1
2025-11-20 10:17:48.187 | WARNING  | yaml_check.views:validate_yaml:89 | 未能找到 key 的行号: hardware.machines.id: 1
2025-11-20 10:17:48.187 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 10:17:48.188 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.163926362991333
2025-11-20 10:17:48.346 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:17:48.463 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:17:48.463 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:17:48.464 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:17:48.469 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:17:48.470 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:17:48.471 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:17:48.472 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:17:48.472 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:17:48.473 | WARNING  | yaml_check.line_finder:find_key_line_number:139 | 未找到 key 路径: hardware.machines.id: 1
2025-11-20 10:17:48.474 | WARNING  | yaml_check.views:validate_yaml:89 | 未能找到 key 的行号: hardware.machines.id: 1
2025-11-20 10:17:48.474 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 10:17:48.475 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.12912249565124512
2025-11-20 10:17:49.576 | INFO     | xadmin.logru_config:emit:23 | /home/zx/xadmin_zx/yaml_check/views.py changed, reloading.
2025-11-20 10:17:57.203 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:17:57.457 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:17:57.458 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:17:57.458 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:17:57.463 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:17:57.464 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:17:57.465 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:17:57.465 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:17:57.465 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:17:57.466 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:17:57.466 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:17:57.467 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:17:57.467 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.26425933837890625
2025-11-20 10:17:59.896 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:00.067 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:00.068 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:00.068 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:00.073 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:00.074 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:00.075 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:00.075 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:00.075 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:00.077 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:00.077 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:00.077 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:00.077 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1815178394317627
2025-11-20 10:18:00.953 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:01.093 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:01.093 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:01.094 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:01.102 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:01.103 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:01.104 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:01.105 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:01.105 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:01.107 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:01.107 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:01.108 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:01.108 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.15501189231872559
2025-11-20 10:18:05.737 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:05.883 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:05.884 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:05.884 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:05.891 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:05.892 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:05.893 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:05.893 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:05.893 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:05.894 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:05.894 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:05.895 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:05.895 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1585981845855713
2025-11-20 10:18:08.898 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:08.899 | WARNING  | yaml_check.validator:validate_required_root_keys:236 | E001: 缺少必需键 [hardware.machines[].productName]
2025-11-20 10:18:13.552 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:13.679 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:13.679 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:13.680 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:13.687 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:13.689 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:13.690 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:13.690 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:13.691 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:13.695 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:13.695 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:13.696 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:13.698 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.1461179256439209
2025-11-20 10:18:15.208 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:15.339 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:15.339 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:15.340 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:15.345 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:15.347 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:15.348 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:15.348 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:15.348 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:15.349 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:15.350 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:15.350 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:15.351 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.14229202270507812
2025-11-20 10:18:17.893 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:18.141 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:18.141 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:18.142 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:18.148 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:18.149 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:18.150 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:18.150 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:18.150 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:18.151 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:18.152 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:18.152 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:18.152 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.25978803634643555
2025-11-20 10:18:20.188 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:20.616 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:20.617 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:20.617 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:20.622 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:20.622 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:20.623 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:20.623 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:20.624 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:20.625 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:20.625 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:20.626 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:20.626 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.43787574768066406
2025-11-20 10:18:21.169 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:21.289 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:21.424 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:21.544 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:21.545 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:21.545 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:21.549 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:21.550 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:21.551 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:21.551 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:21.551 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:21.552 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:21.552 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:21.552 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:21.553 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.38397884368896484
2025-11-20 10:18:21.667 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:21.668 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:21.668 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:21.672 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:21.673 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:21.673 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:21.674 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:21.674 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:21.675 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:21.675 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:21.675 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:21.676 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.386488676071167
2025-11-20 10:18:21.684 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:21.684 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:21.685 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:21.691 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:21.692 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:21.693 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:21.693 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:21.694 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:21.695 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:21.695 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:21.696 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:21.696 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.27244997024536133
2025-11-20 10:18:22.854 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:22.964 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:22.965 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:22.965 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:22.970 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:22.971 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:22.972 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:22.972 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:22.973 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:22.974 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:22.974 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:22.974 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 10:18:22.975 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.12091183662414551
2025-11-20 10:18:23.923 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 10:18:24.032 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 10:18:24.033 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 10:18:24.033 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 10:18:24.037 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 10:18:24.037 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 10:18:24.038 | WARNING  | yaml_check.validator:validate_value_types:432 | E101: 字段 [hardware.machines.id: 1] 类型错误，期望 string，实际 int
2025-11-20 10:18:24.038 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 10:18:24.038 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E101] Unsupported: value type error for [hardware.machines.id: 1]. Expected string, got int
2025-11-20 10:18:24.039 | INFO     | yaml_check.line_finder:find_key_line_number:79 | 在数组项中找到 key 'id' 在第 7 行（同行格式）
2025-11-20 10:18:24.040 | INFO     | yaml_check.views:validate_yaml:102 | 找到错误行号: 7, key: hardware.machines.id
2025-11-20 10:18:24.040 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
